timestamp,engine_temp,rpm,engine_load,fuel_rate,speed_knots,oil_pressure,coolant_temp,vibration,weather_status,engine_status
2026-01-10 13:25:00,97.3,1131,64,208,24,4.35,89.1,0.82,rough,critical
2026-01-10 13:30:00,100.2,1383,72,207,23,4.3,95.0,0.66,calm,critical
2026-01-10 13:35:00,86.7,1329,64,221,24,4.45,81.1,0.84,moderate,critical
2026-01-10 13:40:00,86.9,1243,61,202,18,4.54,81.7,0.51,calm,normal
2026-01-10 13:45:00,86.8,1084,71,225,19,4.35,80.2,0.5,calm,normal
2026-01-10 13:50:00,90.7,1111,67,232,21,4.41,82.5,0.23,moderate,warning
2026-01-10 13:55:00,81.5,1004,85,209,20,4.76,73.1,0.41,moderate,normal
2026-01-10 14:00:00,76.8,1482,65,187,18,4.75,71.1,0.55,rough,normal
2026-01-10 14:05:00,89.6,1163,84,189,23,4.11,81.0,0.47,calm,normal
2026-01-10 14:10:00,80.8,1022,60,226,21,4.4,74.0,0.28,moderate,normal
2026-01-10 14:15:00,87.8,1486,86,184,19,4.4,81.0,0.29,moderate,normal
2026-01-10 14:20:00,87.5,1020,78,181,20,4.38,78.1,0.89,calm,critical
2026-01-10 14:25:00,97.2,1490,78,230,21,4.03,87.4,0.41,calm,critical
2026-01-10 14:30:00,92.6,1170,81,239,23,4.53,84.4,0.27,moderate,warning
2026-01-10 14:35:00,88.9,1323,62,222,24,4.72,80.2,0.6,rough,normal
2026-01-10 14:40:00,87.9,1294,62,198,21,4.71,80.0,0.67,moderate,warning
2026-01-10 14:45:00,104.3,1106,73,189,24,4.67,95.0,0.48,rough,critical
2026-01-10 14:50:00,88.3,1352,83,204,24,4.65,83.1,0.76,calm,critical
2026-01-10 14:55:00,85.9,1430,73,193,22,4.55,77.9,0.78,calm,critical
2026-01-10 15:00:00,90.4,1248,66,190,24,4.24,80.5,0.21,moderate,warning
2026-01-10 15:05:00,90.8,1213,60,210,21,4.04,85.4,0.6,moderate,warning
2026-01-10 15:10:00,84.7,1239,71,233,18,4.11,78.8,0.21,moderate,normal
2026-01-10 15:15:00,86.6,1308,69,232,18,4.77,80.1,0.77,rough,critical
2026-01-10 15:20:00,93.0,1478,67,205,18,4.09,85.0,0.33,calm,warning
2026-01-10 15:25:00,96.7,1419,86,202,20,4.34,91.2,0.55,rough,critical
2026-01-10 15:30:00,86.3,1411,64,230,23,4.78,80.3,0.7,moderate,warning
2026-01-10 15:35:00,78.5,1008,86,188,21,4.68,70.0,0.83,rough,critical
2026-01-10 15:40:00,87.7,1481,75,184,19,4.72,78.9,0.89,rough,critical
2026-01-10 15:45:00,81.4,1283,60,214,24,4.66,75.0,0.32,rough,normal
2026-01-10 15:50:00,88.9,1346,79,205,20,4.79,81.4,0.23,moderate,normal
2026-01-10 15:55:00,75.9,1049,81,236,23,4.23,70.4,0.59,moderate,normal
2026-01-10 16:00:00,85.1,1326,73,199,18,4.68,78.2,0.75,calm,warning
2026-01-10 16:05:00,96.3,1433,71,216,20,4.64,90.0,0.88,rough,critical
2026-01-10 16:10:00,87.7,1499,86,225,23,4.07,82.4,0.66,rough,warning
2026-01-10 16:15:00,91.8,1289,81,220,24,4.13,86.1,0.85,calm,critical
2026-01-10 16:20:00,88.4,1489,71,189,24,4.47,79.1,0.83,calm,critical
2026-01-10 16:25:00,90.6,1037,77,211,19,4.73,82.9,0.63,moderate,warning
2026-01-10 16:30:00,82.7,1158,77,193,24,4.39,75.3,0.75,moderate,warning
2026-01-10 16:35:00,86.3,1091,63,228,18,4.18,80.1,0.68,moderate,warning
2026-01-10 16:40:00,92.6,1003,80,193,20,4.3,86.9,0.86,moderate,critical
2026-01-10 16:45:00,90.3,1400,64,200,20,4.19,84.3,0.63,calm,warning
2026-01-10 16:50:00,85.8,1140,73,190,22,4.45,80.1,0.57,moderate,normal
2026-01-10 16:55:00,78.4,1236,80,222,22,4.77,70.0,0.45,moderate,normal
2026-01-10 17:00:00,89.4,1113,82,237,22,4.25,80.5,0.37,calm,normal
2026-01-10 17:05:00,79.4,1276,63,239,23,4.72,73.4,0.43,calm,normal
2026-01-10 17:10:00,85.7,1118,87,233,22,4.26,79.3,0.36,rough,normal
2026-01-10 17:15:00,88.4,1022,80,203,21,4.01,81.4,0.9,moderate,critical
2026-01-10 17:20:00,90.9,1367,77,181,19,4.69,81.1,0.55,rough,warning
2026-01-10 17:25:00,77.2,1337,77,239,24,4.44,70.2,0.67,calm,warning
2026-01-10 17:30:00,92.1,1124,71,220,21,4.72,85.6,0.76,moderate,critical
2026-01-10 17:35:00,86.3,1161,75,215,22,4.65,80.0,0.65,moderate,warning
2026-01-10 17:40:00,90.2,1273,84,183,24,4.63,85.1,0.84,rough,critical
2026-01-10 17:45:00,85.1,1484,70,197,22,4.18,78.5,0.24,calm,normal
2026-01-10 17:50:00,87.1,1212,81,223,22,4.75,81.5,0.73,moderate,warning
2026-01-10 17:55:00,84.3,1371,73,229,21,4.4,78.6,0.52,storm,normal
2026-01-10 18:00:00,79.7,1185,79,202,24,4.52,71.6,0.33,rough,normal
2026-01-10 18:05:00,82.7,1492,86,216,22,4.52,72.8,0.62,calm,warning
2026-01-10 18:10:00,89.0,1333,88,188,23,4.6,80.5,0.32,calm,normal
2026-01-10 18:15:00,86.4,1349,60,227,21,4.27,77.1,0.58,calm,normal
2026-01-10 18:20:00,80.8,1487,87,221,19,4.43,75.3,0.83,moderate,critical
2026-01-10 18:25:00,82.0,1334,70,225,20,4.77,73.1,0.33,calm,normal
2026-01-10 18:30:00,85.1,1448,68,182,18,4.07,78.1,0.65,calm,warning
2026-01-10 18:35:00,91.3,1458,84,203,20,4.66,84.1,0.73,calm,warning
2026-01-10 18:40:00,88.4,1110,81,238,21,4.49,82.3,0.82,calm,critical
2026-01-10 18:45:00,83.3,1323,88,195,18,4.31,77.9,0.44,calm,normal
2026-01-10 18:50:00,80.7,1186,89,229,21,4.71,74.1,0.43,moderate,normal
2026-01-10 18:55:00,85.4,1348,89,191,24,4.03,75.6,0.52,storm,normal
2026-01-10 19:00:00,81.2,1403,61,232,24,4.57,72.5,0.48,calm,normal
2026-01-10 19:05:00,85.5,1263,60,186,23,4.41,79.9,0.45,moderate,normal
2026-01-10 19:10:00,90.6,1048,60,182,23,4.38,84.1,0.22,moderate,warning
2026-01-10 19:15:00,84.3,1005,75,219,21,4.46,75.9,0.53,calm,normal
2026-01-10 19:20:00,86.7,1067,67,229,21,4.73,78.5,0.22,calm,normal
2026-01-10 19:25:00,81.0,1318,84,205,19,4.53,71.7,0.81,storm,critical
2026-01-10 19:30:00,84.0,1260,73,239,19,4.53,76.1,0.78,calm,critical
2026-01-10 19:35:00,86.0,1422,81,187,20,4.42,79.1,0.61,moderate,warning
2026-01-10 19:40:00,93.7,1030,73,212,23,4.62,86.9,0.64,storm,warning
2026-01-10 19:45:00,85.4,1229,81,239,24,4.37,75.5,0.87,calm,critical
2026-01-10 19:50:00,86.3,1342,67,237,20,4.38,78.0,0.25,storm,normal
2026-01-10 19:55:00,90.2,1413,77,219,18,4.38,83.1,0.82,calm,critical
2026-01-10 20:00:00,93.7,1454,71,208,19,4.67,83.9,0.7,calm,warning
2026-01-10 20:05:00,87.8,1068,74,201,20,4.42,80.7,0.45,moderate,normal
2026-01-10 20:10:00,84.6,1374,76,229,18,4.64,79.1,0.89,calm,critical
2026-01-10 20:15:00,93.7,1276,70,191,22,4.28,86.5,0.59,rough,warning
2026-01-10 20:20:00,89.2,1004,63,198,24,4.39,83.3,0.62,calm,warning
2026-01-10 20:25:00,78.4,1268,70,237,24,4.2,73.1,0.27,moderate,normal
2026-01-10 20:30:00,82.5,1364,66,218,21,4.78,72.7,0.38,calm,normal
2026-01-10 20:35:00,88.7,1108,87,197,18,4.2,83.0,0.73,rough,warning
2026-01-10 20:40:00,92.3,1219,72,206,20,4.19,82.3,0.5,rough,warning
2026-01-10 20:45:00,81.9,1072,73,193,24,4.23,75.8,0.71,moderate,warning
2026-01-10 20:50:00,86.3,1306,70,188,18,4.67,76.4,0.87,moderate,critical
2026-01-10 20:55:00,88.3,1261,63,225,19,4.27,82.8,0.28,storm,normal
2026-01-10 21:00:00,92.3,1321,80,201,21,4.2,85.5,0.6,moderate,warning
2026-01-10 21:05:00,87.1,1448,83,208,19,4.77,77.6,0.86,rough,critical
2026-01-10 21:10:00,82.1,1209,84,202,22,4.65,74.4,0.84,storm,critical
2026-01-10 21:15:00,89.6,1286,77,231,18,4.06,80.0,0.3,calm,normal
2026-01-10 21:20:00,88.5,1407,63,222,18,4.55,81.3,0.45,rough,normal
2026-01-10 21:25:00,86.1,1265,88,214,22,4.37,80.0,0.64,calm,warning
2026-01-10 21:30:00,85.5,1141,79,193,18,4.22,76.1,0.43,rough,normal
2026-01-10 21:35:00,88.7,1381,86,226,22,4.59,81.3,0.82,calm,critical
2026-01-10 21:40:00,91.7,1130,63,227,18,4.09,84.0,0.5,calm,warning
2026-01-10 21:45:00,86.0,1225,89,196,20,4.36,79.3,0.59,moderate,normal
2026-01-10 21:50:00,86.2,1123,89,185,24,4.24,81.0,0.38,calm,normal
2026-01-10 21:55:00,92.5,1129,72,180,21,4.37,84.9,0.56,calm,warning
2026-01-10 22:00:00,83.4,1064,76,211,22,4.11,76.7,0.37,calm,normal
2026-01-10 22:05:00,80.6,1357,67,220,19,4.33,71.0,0.36,calm,normal
2026-01-10 22:10:00,75.7,1119,84,209,22,4.42,70.0,0.79,calm,critical
2026-01-10 22:15:00,83.0,1358,66,192,19,4.51,77.8,0.88,moderate,critical
2026-01-10 22:20:00,95.3,1268,75,200,21,4.26,90.3,0.61,calm,warning
2026-01-10 22:25:00,83.6,1204,66,207,20,4.45,78.3,0.85,calm,critical
2026-01-10 22:30:00,89.7,1377,62,192,24,4.31,83.0,0.23,calm,normal
2026-01-10 22:35:00,95.7,1070,88,234,22,4.57,86.5,0.88,calm,critical
2026-01-10 22:40:00,89.8,1384,61,186,20,4.38,81.1,0.61,moderate,warning
2026-01-10 22:45:00,86.6,1418,77,218,18,4.45,79.4,0.73,moderate,warning
2026-01-10 22:50:00,93.3,1024,78,196,21,4.74,88.1,0.89,storm,critical
2026-01-10 22:55:00,81.7,1050,70,238,18,4.01,74.7,0.57,calm,normal
2026-01-10 23:00:00,84.5,1266,84,196,18,4.21,75.4,0.21,calm,normal
2026-01-10 23:05:00,88.2,1010,60,214,19,4.58,78.4,0.5,moderate,normal
2026-01-10 23:10:00,90.0,1172,69,206,21,4.58,80.0,0.67,calm,warning
2026-01-10 23:15:00,90.3,1089,66,209,20,4.63,84.0,0.64,calm,warning
2026-01-10 23:20:00,80.3,1249,75,212,21,4.48,70.8,0.89,moderate,critical
2026-01-10 23:25:00,90.4,1128,86,232,18,4.25,81.0,0.72,calm,warning
2026-01-10 23:30:00,89.9,1156,72,204,22,4.2,84.0,0.22,rough,normal
2026-01-10 23:35:00,79.7,1135,76,194,22,4.66,71.6,0.35,calm,normal
2026-01-10 23:40:00,83.4,1236,77,234,24,4.39,78.3,0.59,calm,normal
2026-01-10 23:45:00,91.1,1378,65,231,21,4.42,83.5,0.86,rough,critical
2026-01-10 23:50:00,98.6,1213,74,180,20,4.63,93.0,0.87,calm,critical
2026-01-10 23:55:00,92.9,1148,67,186,19,4.43,84.3,0.45,rough,warning
2026-01-11 00:00:00,87.8,1283,88,211,20,4.13,82.6,0.84,moderate,critical
2026-01-11 00:05:00,90.4,1377,86,191,22,4.64,81.9,0.86,calm,critical
2026-01-11 00:10:00,86.2,1290,85,212,19,4.42,79.5,0.5,calm,normal
2026-01-11 00:15:00,81.5,1068,87,208,19,4.14,72.3,0.81,calm,critical
2026-01-11 00:20:00,86.0,1477,83,215,19,4.62,80.5,0.87,moderate,critical
2026-01-11 00:25:00,88.7,1035,86,200,24,4.25,80.1,0.35,calm,normal
2026-01-11 00:30:00,97.2,1355,74,224,21,4.25,88.3,0.53,calm,critical
2026-01-11 00:35:00,86.8,1160,85,221,21,4.27,79.3,0.54,calm,normal
2026-01-11 00:40:00,89.7,1373,80,234,22,4.13,79.7,0.51,rough,normal
2026-01-11 00:45:00,89.6,1330,81,202,20,4.1,80.3,0.61,moderate,warning
2026-01-11 00:50:00,89.6,1289,84,181,21,4.28,82.2,0.6,moderate,normal
2026-01-11 00:55:00,88.1,1353,78,208,18,4.68,80.2,0.34,calm,normal
2026-01-11 01:00:00,95.9,1147,75,180,21,4.11,87.3,0.43,moderate,warning
2026-01-11 01:05:00,77.4,1013,74,218,24,4.05,70.4,0.25,calm,normal
2026-01-11 01:10:00,77.8,1130,63,235,22,4.24,70.3,0.54,calm,normal
2026-01-11 01:15:00,85.9,1322,64,191,23,4.57,77.4,0.68,rough,warning
2026-01-11 01:20:00,90.2,1466,61,237,19,4.11,81.7,0.55,moderate,warning
2026-01-11 01:25:00,89.0,1139,87,197,20,4.19,80.7,0.29,calm,normal
2026-01-11 01:30:00,81.4,1230,66,215,20,4.4,74.1,0.38,rough,normal
2026-01-11 01:35:00,82.5,1439,72,237,18,4.65,75.7,0.47,moderate,normal
2026-01-11 01:40:00,87.3,1011,62,181,24,4.24,80.5,0.28,moderate,normal
2026-01-11 01:45:00,84.6,1495,71,216,24,4.02,75.4,0.79,moderate,critical
2026-01-11 01:50:00,82.7,1432,85,239,24,4.49,74.9,0.73,moderate,warning
2026-01-11 01:55:00,95.3,1483,87,215,20,4.32,86.4,0.68,moderate,warning
2026-01-11 02:00:00,89.7,1034,61,220,19,4.55,83.7,0.82,moderate,critical
2026-01-11 02:05:00,88.5,1129,79,211,24,4.3,79.5,0.6,rough,normal
2026-01-11 02:10:00,84.4,1420,64,196,21,4.55,78.7,0.28,calm,normal
2026-01-11 02:15:00,93.0,1283,62,233,23,4.05,86.5,0.53,moderate,warning
2026-01-11 02:20:00,93.1,1426,62,207,20,4.25,83.3,0.35,moderate,warning
2026-01-11 02:25:00,75.0,1023,70,218,24,4.33,70.0,0.6,calm,normal
2026-01-11 02:30:00,86.4,1145,68,195,22,4.48,76.8,0.4,moderate,normal
2026-01-11 02:35:00,82.2,1033,63,196,23,4.19,72.5,0.81,calm,critical
2026-01-11 02:40:00,83.1,1250,69,239,22,4.2,76.9,0.47,calm,normal
2026-01-11 02:45:00,88.6,1146,84,206,19,4.43,83.3,0.55,calm,normal
2026-01-11 02:50:00,91.5,1315,73,212,18,4.52,83.4,0.81,calm,critical
2026-01-11 02:55:00,92.5,1146,71,196,23,4.03,83.1,0.73,moderate,warning
2026-01-11 03:00:00,81.9,1225,70,207,20,4.54,74.8,0.36,rough,normal
2026-01-11 03:05:00,102.4,1440,77,209,19,4.09,93.0,0.42,moderate,critical
2026-01-11 03:10:00,76.4,1462,79,212,23,4.49,70.0,0.62,calm,warning
2026-01-11 03:15:00,85.2,1402,72,213,20,4.47,75.7,0.32,calm,normal
2026-01-11 03:20:00,94.2,1477,88,201,21,4.66,89.0,0.63,moderate,warning
2026-01-11 03:25:00,87.1,1471,75,181,20,4.16,81.9,0.78,rough,critical
2026-01-11 03:30:00,90.0,1095,75,208,24,4.14,85.0,0.41,moderate,warning
2026-01-11 03:35:00,87.9,1403,73,237,20,4.21,78.5,0.2,moderate,normal
2026-01-11 03:40:00,88.3,1470,81,201,21,4.4,79.3,0.7,moderate,warning
2026-01-11 03:45:00,80.4,1474,82,192,22,4.05,70.8,0.61,calm,warning
2026-01-11 03:50:00,82.7,1086,86,185,19,4.59,77.4,0.62,storm,warning
2026-01-11 03:55:00,94.1,1322,86,231,22,4.58,86.6,0.43,calm,warning
2026-01-11 04:00:00,81.2,1367,81,200,20,4.21,76.0,0.26,moderate,normal
2026-01-11 04:05:00,90.5,1418,74,206,20,4.49,84.1,0.31,moderate,warning
2026-01-11 04:10:00,85.1,1213,76,198,21,4.46,79.4,0.82,moderate,critical
2026-01-11 04:15:00,91.8,1252,71,186,24,4.14,83.7,0.88,rough,critical
2026-01-11 04:20:00,85.5,1180,65,222,20,4.41,78.7,0.89,rough,critical
2026-01-11 04:25:00,75.0,1318,63,232,18,4.64,70.0,0.63,calm,warning
2026-01-11 04:30:00,90.2,1322,80,204,24,4.23,81.4,0.56,moderate,warning
2026-01-11 04:35:00,83.6,1395,67,238,20,4.52,77.9,0.22,calm,normal
2026-01-11 04:40:00,88.1,1022,87,193,18,4.3,79.6,0.41,calm,normal
2026-01-11 04:45:00,90.6,1292,74,193,20,4.28,81.0,0.43,moderate,warning
2026-01-11 04:50:00,93.4,1145,87,199,20,4.68,87.1,0.58,moderate,warning
2026-01-11 04:55:00,91.7,1413,63,190,18,4.55,86.5,0.41,moderate,warning
2026-01-11 05:00:00,90.5,1457,74,215,20,4.32,80.9,0.43,moderate,warning
2026-01-11 05:05:00,88.3,1427,66,180,18,4.37,79.6,0.56,rough,normal
2026-01-11 05:10:00,99.8,1091,64,186,24,4.22,93.5,0.59,rough,critical
2026-01-11 05:15:00,80.2,1084,64,215,20,4.24,72.6,0.36,calm,normal
2026-01-11 05:20:00,84.7,1184,84,222,22,4.67,76.2,0.64,moderate,warning
2026-01-11 05:25:00,87.6,1356,73,194,19,4.33,81.0,0.68,calm,warning
2026-01-11 05:30:00,96.9,1134,83,188,23,4.45,91.0,0.82,calm,critical
2026-01-11 05:35:00,84.5,1145,69,201,21,4.04,76.4,0.54,calm,normal
2026-01-11 05:40:00,86.8,1234,86,185,24,4.29,78.4,0.77,rough,critical
2026-01-11 05:45:00,76.9,1148,80,194,22,4.35,70.0,0.88,calm,critical
2026-01-11 05:50:00,83.6,1076,71,196,22,4.07,76.7,0.47,moderate,normal
2026-01-11 05:55:00,85.1,1056,75,183,19,4.44,75.6,0.81,calm,critical
2026-01-11 06:00:00,82.1,1283,62,180,24,4.32,76.4,0.37,storm,normal
2026-01-11 06:05:00,89.7,1421,70,200,24,4.56,82.4,0.21,calm,normal
2026-01-11 06:10:00,84.3,1387,69,218,19,4.03,77.2,0.3,moderate,normal
2026-01-11 06:15:00,92.7,1448,75,222,19,4.26,84.6,0.21,moderate,warning
2026-01-11 06:20:00,101.2,1391,80,205,22,4.02,91.3,0.54,storm,critical
2026-01-11 06:25:00,76.9,1178,62,229,18,4.17,71.2,0.36,moderate,normal
2026-01-11 06:30:00,80.6,1347,80,224,20,4.19,73.1,0.27,calm,normal
2026-01-11 06:35:00,80.3,1382,65,228,19,4.65,70.9,0.32,calm,normal
2026-01-11 06:40:00,92.1,1099,74,208,24,4.25,84.7,0.59,calm,warning
2026-01-11 06:45:00,84.0,1045,69,228,21,4.4,78.5,0.54,moderate,normal
2026-01-11 06:50:00,91.9,1310,82,231,24,4.66,82.4,0.4,moderate,warning
2026-01-11 06:55:00,87.7,1136,61,213,18,4.78,78.4,0.45,storm,normal
2026-01-11 07:00:00,90.0,1083,60,202,18,4.56,84.1,0.55,calm,warning
2026-01-11 07:05:00,79.6,1136,67,236,24,4.44,70.8,0.42,calm,normal
2026-01-11 07:10:00,100.8,1115,65,218,22,4.41,90.9,0.24,rough,critical
2026-01-11 07:15:00,88.1,1014,66,230,21,4.31,80.8,0.3,calm,normal
2026-01-11 07:20:00,94.2,1410,73,190,18,4.64,87.3,0.4,moderate,warning
2026-01-11 07:25:00,94.8,1357,66,221,21,4.18,87.3,0.67,storm,warning
2026-01-11 07:30:00,88.8,1331,73,180,20,4.17,80.9,0.29,rough,normal
2026-01-11 07:35:00,82.2,1306,66,223,18,4.68,74.9,0.39,moderate,normal
2026-01-11 07:40:00,97.9,1035,62,183,19,4.71,90.6,0.5,moderate,critical
2026-01-11 07:45:00,86.7,1152,82,220,23,4.74,78.3,0.86,calm,critical
2026-01-11 07:50:00,90.8,1411,78,180,18,4.29,83.9,0.77,moderate,critical
2026-01-11 07:55:00,86.8,1418,75,218,20,4.59,77.7,0.29,moderate,normal
2026-01-11 08:00:00,83.7,1017,70,219,23,4.07,75.0,0.51,calm,normal
2026-01-11 08:05:00,84.8,1108,63,192,22,4.73,78.4,0.66,calm,warning
2026-01-11 08:10:00,77.8,1359,65,230,23,4.05,71.6,0.8,moderate,critical
2026-01-11 08:15:00,86.2,1466,69,196,23,4.03,79.0,0.5,moderate,normal
2026-01-11 08:20:00,87.4,1423,77,222,19,4.29,81.8,0.58,calm,normal
2026-01-11 08:25:00,89.3,1099,89,187,19,4.72,82.9,0.87,calm,critical
2026-01-11 08:30:00,78.8,1425,67,230,23,4.24,71.6,0.73,calm,warning
2026-01-11 08:35:00,89.1,1250,61,237,20,4.24,81.6,0.44,calm,normal
2026-01-11 08:40:00,75.0,1203,85,226,22,4.03,70.0,0.27,storm,normal
2026-01-11 08:45:00,83.5,1482,64,195,21,4.34,74.3,0.9,calm,critical
2026-01-11 08:50:00,91.3,1174,65,220,18,4.79,85.8,0.8,calm,critical
2026-01-11 08:55:00,91.1,1439,76,192,19,4.67,83.6,0.31,calm,warning
2026-01-11 09:00:00,89.1,1246,61,191,21,4.23,83.3,0.61,moderate,warning
2026-01-11 09:05:00,91.9,1491,78,190,23,4.54,81.9,0.6,calm,warning
2026-01-11 09:10:00,84.5,1210,64,226,21,4.06,75.9,0.6,rough,normal
2026-01-11 09:15:00,82.1,1020,88,189,24,4.51,75.2,0.83,storm,critical
2026-01-11 09:20:00,86.6,1412,68,206,23,4.48,78.8,0.9,rough,critical
2026-01-11 09:25:00,91.9,1196,70,222,24,4.18,83.1,0.24,calm,warning
2026-01-11 09:30:00,88.1,1391,82,227,18,4.79,79.5,0.38,moderate,normal
2026-01-11 09:35:00,99.2,1087,85,180,24,4.49,93.9,0.71,rough,critical
2026-01-11 09:40:00,80.3,1251,60,184,21,4.7,72.4,0.73,moderate,warning
2026-01-11 09:45:00,76.5,1019,68,231,18,4.62,70.0,0.58,moderate,normal
2026-01-11 09:50:00,83.9,1189,82,228,18,4.27,74.5,0.55,calm,normal
2026-01-11 09:55:00,91.6,1058,60,226,23,4.03,85.4,0.81,calm,critical
2026-01-11 10:00:00,93.7,1122,76,214,18,4.58,85.2,0.5,moderate,warning
2026-01-11 10:05:00,93.7,1083,62,225,21,4.04,83.8,0.43,calm,warning
2026-01-11 10:10:00,87.8,1269,64,222,20,4.36,78.9,0.67,calm,warning
2026-01-11 10:15:00,94.7,1196,89,198,18,4.61,85.6,0.27,moderate,warning
2026-01-11 10:20:00,85.7,1047,75,234,19,4.69,77.4,0.44,moderate,normal
2026-01-11 10:25:00,91.2,1397,69,231,20,4.41,83.3,0.43,moderate,warning
2026-01-11 10:30:00,85.1,1349,61,209,23,4.48,75.3,0.61,rough,warning
2026-01-11 10:35:00,90.6,1188,79,218,22,4.05,81.7,0.62,rough,warning
2026-01-11 10:40:00,80.0,1140,85,195,20,4.35,71.1,0.79,moderate,critical
2026-01-11 10:45:00,91.1,1078,65,224,21,4.09,84.1,0.2,rough,warning
2026-01-11 10:50:00,91.9,1133,80,224,19,4.63,83.1,0.65,rough,warning
2026-01-11 10:55:00,86.5,1203,73,181,18,4.77,78.9,0.46,rough,normal
2026-01-11 11:00:00,91.9,1397,74,195,20,4.02,85.1,0.26,moderate,warning
2026-01-11 11:05:00,101.6,1200,76,184,23,4.04,94.0,0.5,moderate,critical
2026-01-11 11:10:00,90.9,1187,64,221,20,4.22,85.1,0.21,moderate,warning
2026-01-11 11:15:00,79.9,1359,65,220,22,4.53,72.2,0.89,moderate,critical
2026-01-11 11:20:00,91.8,1035,86,216,19,4.21,84.6,0.46,moderate,warning
2026-01-11 11:25:00,84.3,1005,81,202,22,4.48,77.7,0.34,rough,normal
2026-01-11 11:30:00,88.5,1110,78,213,24,4.6,80.6,0.62,calm,warning
2026-01-11 11:35:00,94.1,1473,78,195,20,4.75,84.3,0.48,storm,warning
2026-01-11 11:40:00,86.2,1449,78,223,20,4.51,80.8,0.63,calm,warning
2026-01-11 11:45:00,84.8,1411,71,232,21,4.12,76.4,0.73,rough,warning
2026-01-11 11:50:00,75.7,1305,83,189,24,4.78,70.0,0.5,rough,normal
2026-01-11 11:55:00,86.2,1313,87,196,18,4.3,79.7,0.87,rough,critical
2026-01-11 12:00:00,80.6,1319,67,221,24,4.54,74.0,0.58,rough,normal
2026-01-11 12:05:00,94.1,1347,65,232,20,4.49,85.7,0.42,moderate,warning
2026-01-11 12:10:00,93.3,1175,65,215,22,4.23,84.2,0.76,moderate,critical
2026-01-11 12:15:00,83.4,1052,69,195,18,4.22,77.6,0.2,moderate,normal
2026-01-11 12:20:00,78.0,1301,84,196,21,4.13,70.0,0.41,moderate,normal
2026-01-11 12:25:00,88.5,1103,73,204,22,4.6,82.0,0.44,calm,normal
2026-01-11 12:30:00,87.5,1440,78,205,23,4.78,79.1,0.3,moderate,normal
2026-01-11 12:35:00,89.7,1463,71,202,24,4.56,80.0,0.35,storm,normal
2026-01-11 12:40:00,81.0,1134,84,189,23,4.65,71.5,0.5,calm,normal
2026-01-11 12:45:00,88.1,1224,86,223,19,4.53,80.5,0.5,moderate,normal
2026-01-11 12:50:00,80.6,1236,81,227,24,4.4,71.3,0.28,moderate,normal
2026-01-11 12:55:00,91.3,1125,69,238,19,4.67,81.3,0.35,calm,warning
2026-01-11 13:00:00,91.5,1171,69,186,19,4.75,85.9,0.47,calm,warning
2026-01-11 13:05:00,89.4,1329,77,219,20,4.03,83.4,0.71,moderate,warning
2026-01-11 13:10:00,84.3,1465,62,193,23,4.62,77.6,0.69,moderate,warning
2026-01-11 13:15:00,84.5,1052,69,189,22,4.09,76.6,0.45,calm,normal
2026-01-11 13:20:00,94.2,1471,81,185,24,4.46,87.0,0.58,moderate,warning
2026-01-11 13:25:00,87.0,1424,65,227,21,4.01,79.0,0.36,calm,normal
2026-01-11 13:30:00,81.2,1093,65,220,23,4.23,71.8,0.73,calm,warning
2026-01-11 13:35:00,91.1,1457,79,204,21,4.11,83.7,0.71,calm,warning
2026-01-11 13:40:00,78.5,1173,63,192,19,4.72,70.9,0.87,moderate,critical
2026-01-11 13:45:00,84.0,1163,62,198,24,4.72,74.5,0.5,calm,normal
2026-01-11 13:50:00,95.4,1320,82,205,22,4.53,89.4,0.28,moderate,warning
2026-01-11 13:55:00,80.4,1237,61,205,23,4.44,70.9,0.29,rough,normal
2026-01-11 14:00:00,87.9,1302,85,236,22,4.18,78.0,0.28,rough,normal
2026-01-11 14:05:00,80.6,1102,77,212,22,4.56,70.6,0.24,rough,normal
2026-01-11 14:10:00,78.2,1242,82,192,24,4.35,72.4,0.86,moderate,critical
2026-01-11 14:15:00,81.5,1019,84,182,20,4.02,76.1,0.29,moderate,normal
2026-01-11 14:20:00,93.1,1356,67,227,24,4.12,88.0,0.82,calm,critical
2026-01-11 14:25:00,90.3,1454,75,206,18,4.64,80.8,0.39,moderate,warning
2026-01-11 14:30:00,95.0,1296,72,212,19,4.48,88.3,0.46,moderate,warning
2026-01-11 14:35:00,82.1,1351,84,203,23,4.1,76.1,0.39,calm,normal
2026-01-11 14:40:00,99.9,1178,63,192,22,4.35,93.2,0.62,rough,critical
2026-01-11 14:45:00,95.1,1423,63,225,20,4.62,88.1,0.26,calm,warning
2026-01-11 14:50:00,94.7,1309,66,231,23,4.47,86.4,0.21,calm,warning
2026-01-11 14:55:00,80.6,1118,81,194,19,4.63,73.7,0.8,moderate,critical
2026-01-11 15:00:00,89.3,1080,73,206,22,4.02,82.9,0.27,moderate,normal
2026-01-11 15:05:00,86.7,1088,83,219,20,4.19,79.1,0.81,storm,critical
2026-01-11 15:10:00,85.9,1400,74,219,19,4.13,80.5,0.43,moderate,normal
2026-01-11 15:15:00,90.1,1020,84,215,19,4.38,84.1,0.42,rough,warning
2026-01-11 15:20:00,86.8,1009,78,211,24,4.41,78.3,0.56,calm,normal
2026-01-11 15:25:00,82.3,1161,70,219,22,4.39,74.7,0.61,moderate,warning
2026-01-11 15:30:00,86.6,1426,83,188,23,4.34,78.7,0.24,rough,normal
